AIRLINE,AIRLINE_CODE,ORIGIN,DEST,TAXI_OUT,TAXI_IN,CANCELLED,CANCELLATION_CODE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
SkyWest Airlines Inc.,OO,STS,PDX,13.0,4.0,0.0,,66.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,LAS,EUG,11.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,PDX,16.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,PHL,BOS,15.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,FNT,CLT,12.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Spirit Air Lines,NK,ATL,TPA,15.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,SEA,BOI,19.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Horizon Air,QX,GEG,SEA,10.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,DEN,PIR,19.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Hawaiian Airlines Inc.,HA,HNL,SJC,24.0,6.0,0.0,,35.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,PHX,ROW,27.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,LAS,PHX,17.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,PHX,KOA,17.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,IAH,PHL,19.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,DCA,MYR,23.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,ABQ,SLC,18.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Horizon Air,QX,PDX,RNO,10.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MSY,AUS,16.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,BOS,MCO,12.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,SAN,26.0,4.0,0.0,,0.0,0.0,4.0,0.0,38.0
Hawaiian Airlines Inc.,HA,SFO,HNL,16.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,SFO,SLC,12.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,EUG,LAX,47.0,14.0,0.0,,0.0,0.0,25.0,0.0,0.0
Frontier Airlines Inc.,F9,CMH,MCO,13.0,11.0,0.0,,0.0,0.0,0.0,0.0,186.0
Delta Air Lines Inc.,DL,STL,MSP,10.0,3.0,0.0,,32.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,ORD,DBQ,29.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Frontier Airlines Inc.,F9,DEN,SAN,14.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,SEA,AUS,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,FLL,CLT,17.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,TPA,12.0,4.0,0.0,,12.0,0.0,0.0,0.0,6.0
Southwest Airlines Co.,WN,STL,HOU,8.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MDW,RDU,11.0,3.0,0.0,,0.0,0.0,0.0,0.0,35.0
Mesa Airlines Inc.,YV,DFW,COU,13.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,DCA,LGA,34.0,18.0,0.0,,0.0,0.0,31.0,0.0,0.0
Envoy Air,MQ,ORD,MDT,22.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,LAX,CLT,26.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,BIS,MSP,11.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,LAX,JFK,14.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,SLC,28.0,7.0,0.0,,0.0,0.0,60.0,0.0,42.0
SkyWest Airlines Inc.,OO,SLC,PIH,20.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,BOS,CLE,15.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Allegiant Air,G4,PGD,AVL,15.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,MIA,ORF,18.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,MSY,ATL,16.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,LAX,14.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,LGA,RIC,31.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Spirit Air Lines,NK,FLL,BQN,14.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,LAX,SEA,14.0,8.0,0.0,,55.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,MIA,BOS,15.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,STT,EWR,17.0,25.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,DEN,DAL,9.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,OAK,25.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,PDX,SLC,9.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,SMF,BUR,13.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,RDU,IAH,25.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,BOS,SFO,23.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,MKE,DEN,27.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,ATL,MCI,10.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,PHX,SEA,10.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MDW,PHL,12.0,7.0,0.0,,29.0,0.0,4.0,0.0,0.0
Endeavor Air Inc.,9E,JFK,SAV,31.0,25.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,EWR,CLT,34.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,MCO,20.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Frontier Airlines Inc.,F9,SJU,ATL,12.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Allegiant Air,G4,PIE,GRR,10.0,7.0,0.0,,0.0,0.0,4.0,0.0,33.0
Mesa Airlines Inc.,YV,DFW,HSV,13.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,ATL,JAN,11.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,SAT,DEN,6.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,MIA,STL,14.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,SEA,ATL,25.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,CMH,ATL,10.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,CLT,LAX,17.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Frontier Airlines Inc.,F9,SEA,DEN,15.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,MEM,DCA,9.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,DEN,TUS,16.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,STL,LGA,8.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,BDL,DCA,17.0,16.0,0.0,,24.0,0.0,12.0,0.0,94.0
Delta Air Lines Inc.,DL,LAS,DTW,15.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mesa Airlines Inc.,YV,DFW,HOU,15.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,MCO,SJU,17.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
ExpressJet Airlines LLC d/b/a aha!,EV,IAH,LRD,13.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,BNA,MSP,7.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,TYR,DFW,6.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,GCK,DFW,27.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,DEN,MSP,13.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,MSP,CLE,17.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,TPA,MDW,10.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,ORD,CKB,22.0,2.0,0.0,,0.0,50.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,DEN,MDW,9.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,DAL,ATL,12.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,OAJ,ATL,15.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,ATL,DEN,15.0,6.0,0.0,,15.0,0.0,0.0,0.0,108.0
American Airlines Inc.,AA,CLT,LAX,19.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,LAX,SLC,31.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mesa Airlines Inc.,YV,DSM,IAH,13.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,DAL,FLL,8.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,BOS,MSP,13.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,IAH,ATL,14.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,DCA,BOS,11.0,6.0,0.0,,0.0,0.0,0.0,0.0,283.0
Southwest Airlines Co.,WN,HNL,ITO,15.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,MCO,LGA,28.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,SMF,10.0,5.0,0.0,,0.0,1.0,0.0,0.0,20.0
Delta Air Lines Inc.,DL,SEA,ANC,12.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,RSW,CMH,8.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,MCI,MIA,11.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,OKC,PHL,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,SNA,PHX,15.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mesa Airlines Inc.,YV,DFW,PNS,16.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,PUB,DEN,28.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,PIT,15.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,DCA,SDF,56.0,4.0,0.0,,0.0,0.0,21.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,ORF,13.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,VPS,BNA,9.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MCI,LAS,10.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,LAS,LGB,9.0,3.0,0.0,,1.0,0.0,0.0,0.0,19.0
American Airlines Inc.,AA,CLE,CLT,15.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,TUS,SEA,13.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,FLL,LGA,12.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Allegiant Air,G4,RIC,PIE,33.0,7.0,0.0,,42.0,0.0,19.0,0.0,97.0
United Air Lines Inc.,UA,EWR,FLL,35.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,EWR,14.0,11.0,0.0,,51.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,DTW,MYR,12.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,FLL,10.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,PHX,ONT,10.0,4.0,0.0,,4.0,0.0,0.0,0.0,16.0
Frontier Airlines Inc.,F9,MYR,MIA,11.0,15.0,0.0,,0.0,0.0,0.0,0.0,75.0
Delta Air Lines Inc.,DL,SLC,GEG,17.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,MCO,16.0,7.0,0.0,,0.0,0.0,0.0,0.0,32.0
American Airlines Inc.,AA,DFW,IAH,13.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,SEA,SLC,23.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,ELP,PHX,14.0,29.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,RDU,12.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,BOS,RSW,14.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,PSP,OAK,6.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Frontier Airlines Inc.,F9,ORD,LAS,26.0,10.0,0.0,,0.0,0.0,0.0,0.0,18.0
SkyWest Airlines Inc.,OO,DSM,DEN,9.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,SFO,SMF,22.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,OKC,17.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Hawaiian Airlines Inc.,HA,SEA,OGG,12.0,38.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,LIT,ORD,31.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,LGA,DEN,15.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,STL,SEA,12.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,CMH,13.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,JNU,SEA,11.0,13.0,0.0,,18.0,0.0,6.0,0.0,0.0
Delta Air Lines Inc.,DL,AUS,SEA,20.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,PHX,ONT,6.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,ATW,ORD,11.0,25.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,PHX,SEA,13.0,5.0,0.0,,10.0,0.0,0.0,0.0,9.0
Southwest Airlines Co.,WN,HOU,DEN,8.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,DEN,DFW,15.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,ORD,TOL,20.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,LGA,ORD,53.0,15.0,0.0,,0.0,0.0,32.0,0.0,111.0
American Airlines Inc.,AA,AUS,DFW,15.0,12.0,0.0,,0.0,0.0,0.0,0.0,55.0
Republic Airline,YX,IND,CLT,27.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MDW,ATL,18.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,BWI,MDW,11.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,ILM,ATL,19.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MIA,MDW,12.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,LAX,BWI,18.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,STL,BNA,9.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,CAE,CLT,22.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,BDL,CLT,11.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,TUS,DFW,12.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
Horizon Air,QX,PDX,SEA,16.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,DSM,12.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MDW,CVG,9.0,3.0,0.0,,37.0,0.0,0.0,0.0,6.0
Spirit Air Lines,NK,ORD,TPA,23.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,SJC,22.0,4.0,0.0,,0.0,0.0,5.0,0.0,13.0
United Air Lines Inc.,UA,EWR,MSY,25.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MDW,BNA,10.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,LFT,ATL,19.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,MLI,ATL,20.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,MCO,RDU,7.0,8.0,0.0,,31.0,0.0,0.0,0.0,29.0
PSA Airlines Inc.,OH,CLT,VPS,18.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,JFK,PBI,31.0,6.0,0.0,,27.0,0.0,15.0,0.0,0.0
Delta Air Lines Inc.,DL,DTW,TPA,37.0,4.0,0.0,,0.0,0.0,15.0,0.0,0.0
Envoy Air,MQ,GSO,CLT,47.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,SLC,MDW,10.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,CLT,PHX,26.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,PHX,AUS,18.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,CLT,BNA,30.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,MIA,EYW,21.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mesa Airlines Inc.,YV,BHM,IAH,9.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,JFK,LAX,14.0,13.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,BNA,BOS,14.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,PHX,SAN,9.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,HOU,MCO,9.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,ORD,PDX,26.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,JFK,BOS,17.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
Allegiant Air,G4,PGD,MCI,12.0,49.0,0.0,,0.0,0.0,39.0,0.0,9.0
Spirit Air Lines,NK,FLL,MSY,14.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,SFO,RNO,23.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,OKC,22.0,22.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,FLL,TPA,10.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Hawaiian Airlines Inc.,HA,HNL,SMF,15.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,SDF,LGA,14.0,11.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,PIT,PHL,10.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,MCO,LGA,17.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,HOU,MSY,6.0,3.0,0.0,,24.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,JFK,SEA,31.0,13.0,0.0,,0.0,0.0,23.0,0.0,0.0
Delta Air Lines Inc.,DL,LIT,ATL,11.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,SLC,SMF,10.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,ORD,CID,27.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
Allegiant Air,G4,PIT,SRQ,9.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,CMH,PHX,13.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SNA,PDX,7.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Horizon Air,QX,SNA,PAE,13.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,BOI,DEN,9.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
JetBlue Airways,B6,JFK,BOS,26.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,ATL,MIA,13.0,14.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,MSY,34.0,15.0,0.0,,9.0,0.0,16.0,0.0,0.0
Endeavor Air Inc.,9E,RDU,LGA,45.0,15.0,0.0,,0.0,0.0,18.0,0.0,0.0
Delta Air Lines Inc.,DL,DTW,TPA,13.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,SDF,PHL,13.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,LAX,DAL,8.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,HOU,MDW,8.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,DFW,ORD,10.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
United Air Lines Inc.,UA,FLL,ORD,13.0,27.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,STL,MIA,17.0,8.0,0.0,,5.0,0.0,0.0,0.0,25.0
Southwest Airlines Co.,WN,DEN,LGA,8.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,SNA,LAS,11.0,3.0,0.0,,38.0,0.0,0.0,0.0,14.0
Mesa Airlines Inc.,YV,IAH,SRQ,14.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Republic Airline,YX,LGA,ORD,20.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mesa Airlines Inc.,YV,IAD,CVG,16.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,ATL,IND,10.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
PSA Airlines Inc.,OH,DCA,CAE,21.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Spirit Air Lines,NK,AUS,MCO,12.0,23.0,0.0,,0.0,0.0,16.0,0.0,0.0
Southwest Airlines Co.,WN,BNA,AUS,13.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,IAH,TUS,13.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,DAB,ATL,12.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,HNL,OAK,15.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,MSP,LAX,12.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Mesa Airlines Inc.,YV,LGA,IAD,21.0,8.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SEA,PHL,17.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Envoy Air,MQ,DFW,CRP,15.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Spirit Air Lines,NK,FLL,MCO,13.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,PHX,FLL,10.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,EUG,ORD,16.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0
American Airlines Inc.,AA,DFW,ELP,19.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,DTW,ROC,24.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,MSP,OMA,19.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,DEN,BNA,12.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
SkyWest Airlines Inc.,OO,MCI,MSP,17.0,8.0,0.0,,0.0,0.0,0.0,29.0,0.0
Delta Air Lines Inc.,DL,ATL,TPA,19.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,SMF,SNA,11.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0
Alaska Airlines Inc.,AS,SFO,JFK,22.0,13.0,0.0,,0.0,0.0,0.0,0.0,0.0
Delta Air Lines Inc.,DL,SAV,ATL,25.0,16.0,0.0,,0.0,0.0,22.0,0.0,0.0
Horizon Air,QX,FCA,SEA,15.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0
Endeavor Air Inc.,9E,TRI,ATL,20.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0
Southwest Airlines Co.,WN,RIC,ATL,11.0,6.0,0.0,,35.0,0.0,0.0,0.0,0.0
